node1 node2
BAS1 YDR018C
BAS1 GCV1
BAS1 ATG31
BAS1 PST2
BAS1 PST1
BAS1 TGL2
BAS1 UBC5
BAS1 RRG1
BAS1 FMP16
BAS1 SED1
BAS1 AFR1
BAS1 SPO71
BAS1 HSP42
BAS1 ARG82
BAS1 COQ4
BAS1 AHA1
BAS1 ADR1
BAS1 SPR28
BAS1 CRF1
BAS1 HTA1
BAS1 COX20
BAS1 AMD2
BAS1 MET32
BAS1 CTA1
BAS1 HSP78
BAS1 YAP6
BAS1 YDR262W
BAS1 DON1
BAS1 ZIP1
BAS1 HIM1
BAS1 ASP1
BAS1 YDR327W
BAS1 ATP22
BAS1 YDR366C
BAS1 SDH6
BAS1 ARO10
BAS1 YDR391C
BAS1 RPT3
BAS1 DIT1
BAS1 RPS17B
BAS1 RPS18A
BAS1 TSA2
BAS1 RPL27B
BAS1 SPG3
BAS1 EMI2
BAS1 SPS1
BAS1 HSP31
BAS1 FIT1
BAS1 IRC4
BAS1 YEL073C
BAS1 DLD3
BAS1 PRB1
BAS1 SDD1
BAS1 RPL12A
BAS1 PAU2
BAS1 YEF1
BAS1 CYC7
BAS1 UBC8
BAS1 GLC3
BAS1 TIR1
BAS1 ZRG8
BAS1 EDC2
BAS1 PHM8
BAS1 ACA1
BAS1 PIC2
BAS1 RPL34A
BAS1 CEM1
BAS1 GPP2
BAS1 ALD5
BAS1 SER3
BAS1 YER085C
BAS1 SHC1
BAS1 RPS8B
BAS1 SSA4
BAS1 MAM1
BAS1 YER121W
BAS1 RPS26B
BAS1 MAG1
BAS1 SPI1
BAS1 YER158C
BAS1 RAD4
BAS1 GCG1
BAS1 RPH1
BAS1 DMC1
BAS1 PUG1
BAS1 THI5
BAS1 AGP3
BAS1 AQY3
BAS1 OTU1
BAS1 AGX1
BAS1 CAK1
BAS1 MDJ1
BAS1 HSP12
BAS1 YFL012W
BAS1 HXT10
BAS1 YPI1
BAS1 RPN11
BAS1 IGD1
BAS1 PES4
BAS1 RPL2A
BAS1 RRT5
BAS1 RPN12
BAS1 HXK1
BAS1 IRC7
BAS1 COS12
BAS1 YGL262W
BAS1 YGL258W-A
BAS1 PDE1
BAS1 YGL230C
BAS1 VRG4
BAS1 POX1
BAS1 STR3
BAS1 ATG1
BAS1 SPO74
BAS1 AMS1
BAS1 RPL9A
BAS1 RRT6
BAS1 RPL1B
BAS1 RPS2
BAS1 GPG1
BAS1 YGL117W
BAS1 VPS73
BAS1 RPL28
BAS1 MMS2
BAS1 RPL7A
BAS1 PRM8
BAS1 PNC1
BAS1 MIG1
BAS1 RPL24A
BAS1 PDR1
BAS1 LEU1
BAS1 STF2
BAS1 UGA1
BAS1 RPS25A
BAS1 GSC2
BAS1 YGR035C
BAS1 NQM1
BAS1 YGR045C
BAS1 UFD1
BAS1 MCO32
BAS1 SPR3
BAS1 YGR066C
BAS1 YGR079W
BAS1 RPL11B
BAS1 PDC6
BAS1 CTT1
BAS1 ASK10
BAS1 CLB6
BAS1 CLD1
BAS1 SHY1
BAS1 RPS23A
BAS1 YGR127W
BAS1 PRE9
BAS1 TPO2
BAS1 BTN2
BAS1 THI4
BAS1 RPL24B
BAS1 RTS3
BAS1 YGR176W
BAS1 CRH1
BAS1 SNG1
BAS1 YGR201C
BAS1 AZR1
BAS1 AMA1
BAS1 YHB1
BAS1 MIC26
BAS1 PEX21
BAS1 MPC3
BAS1 SOL4
BAS1 PUP2
BAS1 ENO1
BAS1 GND2
BAS1 RAD2
BAS1 HUA1
BAS1 YGR273C
BAS1 RPL8A
BAS1 WSC4
BAS1 RIM4
BAS1 DUR3
BAS1 RPS20
BAS1 YHL012W
BAS1 YHL008C
BAS1 QCR10
BAS1 RPL27A
BAS1 DED81
BAS1 YHR020W
BAS1 ECM12
BAS1 YHR022C
BAS1 SLT2
BAS1 YHR054C
BAS1 PCL5
BAS1 SAE3
BAS1 RTC3
BAS1 GAR1
BAS1 HXT5
BAS1 GRE3
BAS1 NDT80
BAS1 SPL2
BAS1 ARO9
BAS1 YHR138C
BAS1 SPS100
BAS1 YHR140W
BAS1 YHR145C
BAS1 SPO16
BAS1 REC104
BAS1 PEX18
BAS1 PFS1
BAS1 NVJ1
BAS1 RPS4B
BAS1 CRG1
BAS1 POT1
BAS1 GUT2
BAS1 YIL152W
BAS1 OM45
BAS1 RPL16A
BAS1 SIM1
BAS1 QDR2
BAS1 PRM5
BAS1 SDP1
BAS1 PFK26
BAS1 XBP1
BAS1 SGA1
BAS1 HOP1
BAS1 RNR3
BAS1 YIL060W
BAS1 RGI2
BAS1 RPL34B
BAS1 PRM2
BAS1 RPL2B
BAS1 YIL014C-A
BAS1 PDR11
BAS1 STS1
BAS1 GAT4
BAS1 MET28
BAS1 INA22
BAS1 DAL1
BAS1 DAL4
BAS1 DAL3
BAS1 HYR1
BAS1 YPS6
BAS1 HXT9
BAS1 RPS22A
BAS1 RPL39
BAS1 ATG36
BAS1 RPL17B
BAS1 FMP33
BAS1 PIR5
BAS1 HSP150
BAS1 FBP26
BAS1 INO1
BAS1 ROQ1
BAS1 YJL132W
BAS1 NCA3
BAS1 PRM10
BAS1 YJL107C
BAS1 GSM1
BAS1 MEF2
BAS1 MHO1
BAS1 MET3
BAS1 ILV3
BAS1 BNA1
BAS1 ANB1
BAS1 OPI3
BAS1 BNA2
BAS1 RPL43B
BAS1 SFC1
BAS1 YJR096W
BAS1 YJR114W
BAS1 JHD2
BAS1 RPS5
BAS1 PMT4
BAS1 RPS4A
BAS1 DAN1
BAS1 THI11
BAS1 MCH2
BAS1 JEN1
BAS1 URA1
BAS1 PXA2
BAS1 FAS1
BAS1 RPL17A
BAS1 STE3
BAS1 YKL177W
BAS1 PIR3
BAS1 YKL162C
BAS1 KDX1
BAS1 NNR2
BAS1 RPT1
BAS1 MRP8
BAS1 PGM1
BAS1 SSH4
BAS1 OAC1
BAS1 HAP4
BAS1 YKL107W
BAS1 APE1
BAS1 YKL091C
BAS1 SMY1
BAS1 YET1
BAS1 MMO1
BAS1 YKL030W
BAS1 GPX1
BAS1 YKR011C
BAS1 YKR015C
BAS1 DAL80
BAS1 PLN1
BAS1 FMP46
BAS1 RPS21A
BAS1 KTR2
BAS1 YKR075C
BAS1 ECM4
BAS1 MTD1
BAS1 SRL3
BAS1 RPL40B
BAS1 PCK1
BAS1 UBP11
BAS1 PAU18
BAS1 JLP1
BAS1 RNP1
BAS1 RPL8B
BAS1 UBI4
BAS1 YLL037W
BAS1 HSP104
BAS1 SSA2
BAS1 KNS1
BAS1 SPO75
BAS1 NSE1
BAS1 YLR012C
BAS1 IZH3
BAS1 RPL15A
BAS1 YLR030W
BAS1 YLR031W
BAS1 YLR042C
BAS1 OSW2
BAS1 SHM2
BAS1 RPL22A
BAS1 XYL2
BAS1 RPL10
BAS1 EMP46
BAS1 GAL2
BAS1 XDJ1
BAS1 REX3
BAS1 AHP1
BAS1 YPS3
BAS1 PUT1
BAS1 YLR149C
BAS1 STM1
BAS1 RPS31
BAS1 UPS2
BAS1 IDP2
BAS1 TFS1
BAS1 SAM1
BAS1 RPL37A
BAS1 NCW2
BAS1 YLR198C
BAS1 PBA1
BAS1 HMX1
BAS1 FRE1
BAS1 CPR6
BAS1 YLR217W
BAS1 IFH1
BAS1 IRC20
BAS1 SYM1
BAS1 GSY2
BAS1 BOP2
BAS1 DCS1
BAS1 PIG1
BAS1 YLR297W
BAS1 ECM38
BAS1 ACO1
BAS1 CDA1
BAS1 ATG39
BAS1 PEX30
BAS1 RPL38
BAS1 TMA10
BAS1 RPS25B
BAS1 RPP0
BAS1 SPO77
BAS1 GAS2
BAS1 RPL26A
BAS1 YLR345W
BAS1 CIS1
BAS1 YLR349W
BAS1 ILV5
BAS1 ATG33
BAS1 FBP1
BAS1 REH1
BAS1 RPL31B
BAS1 PUN1
BAS1 URA4
BAS1 RPS1A
BAS1 RPL6B
BAS1 ERO1
BAS1 MSC1
BAS1 PHO84
BAS1 NGL3
BAS1 TSL1
BAS1 YML094C-A
BAS1 PRE8
BAS1 AIM33
BAS1 RPL6A
BAS1 SMA2
BAS1 RPS1B
BAS1 CYB2
BAS1 CAT2
BAS1 RAD52
BAS1 RPS18B
BAS1 RPS17A
BAS1 YML009W-B
BAS1 YAP1
BAS1 GLO1
BAS1 MIX17
BAS1 PLB2
BAS1 ADI1
BAS1 HXT2
BAS1 SPO20
BAS1 FMS1
BAS1 MSS1
BAS1 YET2
BAS1 FAR3
BAS1 YMR052C-A
BAS1 YMR085W
BAS1 YMR090W
BAS1 SNO1
BAS1 SRT1
BAS1 PGM2
BAS1 SPG4
BAS1 ASC1
BAS1 SHH3
BAS1 ADE17
BAS1 RPL15B
BAS1 RPL13B
BAS1 NDE1
BAS1 TPP1
BAS1 ALD3
BAS1 ALD2
BAS1 PAI3
BAS1 SIP18
BAS1 ADD37
BAS1 HSC82
BAS1 GCV2
BAS1 SPG5
BAS1 RPL36A
BAS1 YMR196W
BAS1 YMR206W
BAS1 GAS3
BAS1 RPL20A
BAS1 YMR244W
BAS1 GAD1
BAS1 HOR7
BAS1 URA10
BAS1 CAT8
BAS1 TDA1
BAS1 YME2
BAS1 YMR315W
BAS1 DIA1
BAS1 ERR3
BAS1 THI12
BAS1 HXT14
BAS1 BXI1
BAS1 RPS19B
BAS1 PRM1
BAS1 MET2
BAS1 GOR1
BAS1 BSC4
BAS1 YTP1
BAS1 YNL234W
BAS1 YNL208W
BAS1 SPS19
BAS1 NNR1
BAS1 YNL195C
BAS1 YNL194C
BAS1 SWT21
BAS1 RPS3
BAS1 RPL42A
BAS1 YGP1
BAS1 NSG2
BAS1 CUZ1
BAS1 YNL134C
BAS1 TEP1
BAS1 MLS1
BAS1 YNL115C
BAS1 YNL109W
BAS1 RPS7B
BAS1 YPT53
BAS1 YNL092W
BAS1 AQR1
BAS1 IDH1
BAS1 NCE103
BAS1 HHF2
BAS1 PBI2
BAS1 HEF3
BAS1 SPO1
BAS1 IDP3
BAS1 SIS1
BAS1 LST8
BAS1 CIT1
BAS1 ATO2
BAS1 NRM1
BAS1 EGO4
BAS1 AGA1
BAS1 YNR064C
BAS1 YNR068C
BAS1 BSC5
BAS1 YNR071C
BAS1 HXT17
BAS1 YOL163W
BAS1 YOL162W
BAS1 IMA2
BAS1 HXT11
BAS1 HPF1
BAS1 FRE7
BAS1 ARG8
BAS1 GAS4
BAS1 RPL25
BAS1 MDH2
BAS1 RPS19A
BAS1 RPL18A
BAS1 PHM7
BAS1 ATG34
BAS1 ATG19
BAS1 SDH5
BAS1 ARG1
BAS1 THI20
BAS1 DDR2
BAS1 RRT8
BAS1 LDS2
BAS1 RPS15
BAS1 PRE6
BAS1 YOL013W-A
BAS1 YSP3
BAS1 DNL4
BAS1 YOR008C-A
BAS1 YOR019W
BAS1 STI1
BAS1 PEP12
BAS1 GLO4
BAS1 RSB1
BAS1 TMC1
BAS1 LPL1
BAS1 YOR062C
BAS1 YOR072W
BAS1 CRC1
BAS1 RGS2
BAS1 GCY1
BAS1 BAG7
BAS1 IDH2
BAS1 DCS2
BAS1 MPC54
BAS1 GSP2
BAS1 THI72
BAS1 YOR200W
BAS1 PTP2
BAS1 RCN2
BAS1 ISU2
BAS1 RPT4
BAS1 RPN8
BAS1 YOR277C
BAS1 RDL1
BAS1 YOR289W
BAS1 RPS10A
BAS1 CPA1
BAS1 MCH5
BAS1 RPL20B
BAS1 SPS4
BAS1 YOR338W
BAS1 UBC11
BAS1 PYK2
BAS1 CIN1
BAS1 PDE2
BAS1 PRE10
BAS1 YOR365C
BAS1 RPS12
BAS1 ALD4
BAS1 GDH1
BAS1 ATF1
BAS1 FDH1
BAS1 YPL278C
BAS1 YPL277C
BAS1 RPL36B
BAS1 YPL247C
BAS1 CIN2
BAS1 HSP82
BAS1 YPL238C
BAS1 USV1
BAS1 YPL229W
BAS1 GRE1
BAS1 FMP40
BAS1 RPL1A
BAS1 CSM4
BAS1 YPL197C
BAS1 PRM3
BAS1 MF(ALPHA)1
BAS1 UIP4
BAS1 OYE3
BAS1 SET6
BAS1 CDC60
BAS1 PET20
BAS1 PEP4
BAS1 ATG5
BAS1 RPL33A
BAS1 RPL5
BAS1 SPO19
BAS1 RNY1
BAS1 DBP1
BAS1 GDE1
BAS1 MCO76
BAS1 RPS6A
BAS1 RLM1
BAS1 YPL088W
BAS1 YDC1
BAS1 RPL21B
BAS1 LEE1
BAS1 OAZ1
BAS1 PMA2
BAS1 SRL4
BAS1 SMA1
BAS1 SKS1
BAS1 RMI1
BAS1 VTC3
BAS1 IRC15
BAS1 CIT3
BAS1 PDH1
BAS1 HAL1
BAS1 REC8
BAS1 ATH1
BAS1 CSR2
BAS1 GLN1
BAS1 RPL43A
BAS1 YMC1
BAS1 JID1
BAS1 YPR078C
BAS1 YPR127W
BAS1 SUE1
BAS1 PIN3
BAS1 GPH1
BAS1 GDB1
BAS1 HPA2
BAS1 GDH3
BAS1 BDH1
BAS1 ACS1
BAS1 FLC2
BAS1 GCV3
BAS1 CYC3
BAS1 FUN14
BAS1 SSA1
BAS1 YAR053W
BAS1 YAR068W
BAS1 YAR075W
BAS1 MIX23
BAS1 RPL32
BAS1 ATG8
BAS1 RPS8A
BAS1 PRX1
BAS1 SHP1
BAS1 MOH1
BAS1 ECM13
BAS1 PRE7
BAS1 RIB1
BAS1 YBL029C-A
BAS1 RPL19B
BAS1 APN2
BAS1 HTA2
BAS1 HTB2
BAS1 RCR1
BAS1 UGA2
BAS1 HHF1
BAS1 HHT1
BAS1 YBR012C
BAS1 YBR013C
BAS1 ETR1
BAS1 FIG1
BAS1 REG2
BAS1 RFS1
BAS1 YRO2
BAS1 YBR062C
BAS1 HSP26
BAS1 ECM8
BAS1 UBC4
BAS1 RPL19A
BAS1 YBR085C-A
BAS1 SIP4
BAS1 ARG3
BAS1 SCP160
BAS1 YJL068C
BAS1 MPM1
BAS1 TDH1
BAS1 UBX6
BAS1 YJL045W
BAS1 LOH1
BAS1 IRC18
BAS1 SNX4
BAS1 KAR2
BAS1 COQ21
BAS1 YDR182W-A
BAS1 YGR146C-A
BAS1 YIL080W
BAS1 DPI8
BAS1 GIP2
BAS1 CMC4
BAS1 YNL277W-A
BAS1 HXT12
BAS1 YOR376W-A
BAS1 YOR381W-A
BAS1 YPL119C-A
BAS1 YAL063C-A
PPR1 TDA8
PPR1 YBR090C
PPR1 GPX2
PPR1 PRB1
PPR1 EDC2
PPR1 ALD5
PPR1 HUL5
PPR1 PRE9
PPR1 RTS3
PPR1 AIM17
PPR1 SLT2
PPR1 SPL2
PPR1 SRY1
PPR1 URA1
PPR1 KDX1
PPR1 MRP8
PPR1 MSN4
PPR1 YKL030W
PPR1 MTD1
PPR1 NCW2
PPR1 REH1
PPR1 URA4
PPR1 YAP1
PPR1 SPO20
PPR1 MSS1
PPR1 DIA1
PPR1 CUZ1
PPR1 AQR1
PPR1 MDH2
PPR1 YOR041C
PPR1 RSB1
PPR1 TMC1
PPR1 LPL1
PPR1 RCN2
PPR1 ISU2
PPR1 MCO76
PPR1 IRC15
PPR1 SHP1
ACE2 YBR090C
ACE2 GRX1
ACE2 ILV6
ACE2 YCR013C
ACE2 SSB1
ACE2 RPL35A
ACE2 RPL35B
ACE2 RPP1A
ACE2 RPL31A
ACE2 RPS29B
ACE2 RPL4B
ACE2 PST1
ACE2 YDR366C
ACE2 RPT3
ACE2 RPS17B
ACE2 ALD5
ACE2 RPS26B
ACE2 LSB3
ACE2 RPL29
ACE2 VRG4
ACE2 YGL214W
ACE2 POX1
ACE2 RPS26A
ACE2 VPS73
ACE2 LEU1
ACE2 RPS23A
ACE2 YGR176W
ACE2 YHB1
ACE2 ENO1
ACE2 RPL27A
ACE2 RPS27B
ACE2 THR1
ACE2 SSZ1
ACE2 RPL42B
ACE2 YHR145C
ACE2 BAT1
ACE2 HSP150
ACE2 ROQ1
ACE2 YJL135W
ACE2 RPE1
ACE2 BNA1
ACE2 RPL43B
ACE2 RPS4A
ACE2 URA1
ACE2 STE3
ACE2 YKL177W
ACE2 PIR3
ACE2 KDX1
ACE2 OAC1
ACE2 TEF4
ACE2 MSN4
ACE2 AIM26
ACE2 YKR012C
ACE2 DAL80
ACE2 DID2
ACE2 RPS21A
ACE2 TIF1
ACE2 GEX2
ACE2 YLR042C
ACE2 RPS0B
ACE2 SAM1
ACE2 RPL37A
ACE2 TMA7
ACE2 GAS2
ACE2 RPS29A
ACE2 URA4
ACE2 PHO84
ACE2 IMD4
ACE2 PLB2
ACE2 HXT2
ACE2 ASC1
ACE2 ADE17
ACE2 RPL36A
ACE2 GAS3
ACE2 RPS10B
ACE2 PRC1
ACE2 ERR3
ACE2 PRM1
ACE2 RPL42A
ACE2 YNL150W
ACE2 YNL115C
ACE2 HHF2
ACE2 SPO1
ACE2 AGA1
ACE2 YNR068C
ACE2 HXT17
ACE2 HXT11
ACE2 MDH2
ACE2 YOL013W-A
ACE2 HSP10
ACE2 RPL3
ACE2 RPS30B
ACE2 THI72
ACE2 YOR225W
ACE2 ISU2
ACE2 RDL1
ACE2 RPS10A
ACE2 MCH5
ACE2 PYK2
ACE2 MEK1
ACE2 MF(ALPHA)1
ACE2 RPL33A
ACE2 SPO19
ACE2 YPR059C
ACE2 BDH1
ACE2 YAR075W
ACE2 HHF1
ACE2 YBR013C
ACE2 RPL4A
ACE2 ECM8
ACE2 RPL19A
ACE2 TDH1
ACE2 HXT12
HAP1 YPC1
HAP1 PHO89
HAP1 YDL124W
HAP1 PRM7
HAP1 MTH1
HAP1 HXT7
HAP1 HXT6
HAP1 TSA2
HAP1 RPL37B
HAP1 CYC7
HAP1 PIC2
HAP1 HXT10
HAP1 RPS26A
HAP1 RPL30
HAP1 CTT1
HAP1 CLD1
HAP1 YHB1
HAP1 HXT5
HAP1 RPS4B
HAP1 ANB1
HAP1 RPS4A
HAP1 URA1
HAP1 HAP4
HAP1 PLN1
HAP1 PCK1
HAP1 UBI4
HAP1 GAL2
HAP1 PUT1
HAP1 STM1
HAP1 SAM1
HAP1 RPL37A
HAP1 HMX1
HAP1 URA4
HAP1 RPS1B
HAP1 CYB2
HAP1 HXT2
HAP1 NDE1
HAP1 PAI3
HAP1 YTP1
HAP1 MLS1
HAP1 CIT1
HAP1 BAG7
HAP1 SUE1
HAP1 HPA2
HAP1 PRX1
HAP1 HHF1
HAP1 REG2
HAP1 UBX6
SFP1 TDA8
SFP1 YBR099C
SFP1 VID24
SFP1 RAD16
SFP1 TKL2
SFP1 AGP2
SFP1 RTC2
SFP1 ARA1
SFP1 TOS1
SFP1 RPS6B
SFP1 PCH2
SFP1 GDT1
SFP1 RPS9B
SFP1 RPL21A
SFP1 OM14
SFP1 GPX2
SFP1 YBR277C
SFP1 YBR285W
SFP1 SUL1
SFP1 PHO89
SFP1 PRD1
SFP1 YCL049C
SFP1 YCL042W
SFP1 GLK1
SFP1 SRO9
SFP1 GRX1
SFP1 FRM2
SFP1 AGP1
SFP1 ILV6
SFP1 CIT2
SFP1 YCR013C
SFP1 HSP30
SFP1 RPS14A
SFP1 RRT12
SFP1 YCR061W
SFP1 FUB1
SFP1 AHC2
SFP1 TRX3
SFP1 SSB1
SFP1 HO
SFP1 GDH2
SFP1 PRR2
SFP1 RTN2
SFP1 RPL35A
SFP1 INH1
SFP1 UGX2
SFP1 RPN5
SFP1 RPL35B
SFP1 RPP1B
SFP1 YDL124W
SFP1 TMA17
SFP1 RPN6
SFP1 NDE2
SFP1 RPS16B
SFP1 RPL13A
SFP1 RPP1A
SFP1 RPL31A
SFP1 RPS29B
SFP1 RAD59
SFP1 MCH1
SFP1 KNH1
SFP1 PRM7
SFP1 RTK1
SFP1 DIA3
SFP1 NOP1
SFP1 YDR008C
SFP1 SNQ2
SFP1 RPL4B
SFP1 GCV1
SFP1 RPS11A
SFP1 MIX14
SFP1 PST2
SFP1 YDR034W-B
SFP1 TGL2
SFP1 UBC5
SFP1 RPS13
SFP1 FMP16
SFP1 SED1
SFP1 UBC13
SFP1 SPO71
SFP1 HSP42
SFP1 AHA1
SFP1 ADR1
SFP1 CRF1
SFP1 HTA1
SFP1 MET32
SFP1 YDR262W
SFP1 ASP1
SFP1 HXT7
SFP1 HXT6
SFP1 SEM1
SFP1 RPP2B
SFP1 EFT2
SFP1 YDR391C
SFP1 YDR396W
SFP1 DIT1
SFP1 RPL12B
SFP1 RPN9
SFP1 RPS17B
SFP1 RPS18A
SFP1 TSA2
SFP1 GUK1
SFP1 RPL27B
SFP1 RPL37B
SFP1 SPG3
SFP1 EMI1
SFP1 SPS1
SFP1 HSP31
SFP1 FIT1
SFP1 DLD3
SFP1 HXT13
SFP1 PRB1
SFP1 SDD1
SFP1 RPL12A
SFP1 CYC7
SFP1 TIR1
SFP1 EDC2
SFP1 PHM8
SFP1 ACA1
SFP1 RPL34A
SFP1 GPP2
SFP1 ARG5,6
SFP1 ALD5
SFP1 RPS24A
SFP1 SER3
SFP1 SBH1
SFP1 SHC1
SFP1 RPS8B
SFP1 SSA4
SFP1 KAP123
SFP1 RPL23B
SFP1 AVT6
SFP1 YER121W
SFP1 RPS26B
SFP1 SPI1
SFP1 YER158C
SFP1 RAD4
SFP1 AAD16
SFP1 AGP3
SFP1 SEC53
SFP1 AGX1
SFP1 HSP12
SFP1 HXT10
SFP1 YPI1
SFP1 IGD1
SFP1 CSS2
SFP1 PES4
SFP1 LSB3
SFP1 RPL2A
SFP1 RRT5
SFP1 RPL29
SFP1 RPN12
SFP1 HXK1
SFP1 COS12
SFP1 YGL262W
SFP1 PDE1
SFP1 MTO1
SFP1 VRG4
SFP1 POX1
SFP1 YGL199C
SFP1 RPS26A
SFP1 STR3
SFP1 YGL152C
SFP1 RPL9A
SFP1 RPL1B
SFP1 RPS2
SFP1 GPG1
SFP1 YGL117W
SFP1 RPL28
SFP1 RPL7A
SFP1 PYC1
SFP1 ALG13
SFP1 PNC1
SFP1 MIG1
SFP1 RPL24A
SFP1 RPL30
SFP1 PDR1
SFP1 LEU1
SFP1 STF2
SFP1 RPS25A
SFP1 GSC2
SFP1 RPL26B
SFP1 YGR035C
SFP1 NQM1
SFP1 YGR045C
SFP1 YGR079W
SFP1 RPL11B
SFP1 PDC6
SFP1 CTT1
SFP1 VAS1
SFP1 CLD1
SFP1 SHY1
SFP1 RPS23A
SFP1 YGR127W
SFP1 PRE9
SFP1 TPO2
SFP1 BTN2
SFP1 THI4
SFP1 RPL24B
SFP1 GPC1
SFP1 RTS3
SFP1 YGR176W
SFP1 CRH1
SFP1 RPS0A
SFP1 YHB1
SFP1 MIC26
SFP1 MPC3
SFP1 SOL4
SFP1 ENO1
SFP1 GND2
SFP1 RAD2
SFP1 ERV29
SFP1 RPL8A
SFP1 WSC4
SFP1 RIM4
SFP1 AIM17
SFP1 DUR3
SFP1 RPS20
SFP1 YHL012W
SFP1 YHL008C
SFP1 QCR10
SFP1 RPL27A
SFP1 DED81
SFP1 YHR020W
SFP1 RPS27B
SFP1 YHR022C
SFP1 THR1
SFP1 FSH1
SFP1 YHR054C
SFP1 SSZ1
SFP1 PCL5
SFP1 RTC3
SFP1 GAR1
SFP1 GRE3
SFP1 SPL2
SFP1 ARO9
SFP1 RPL42B
SFP1 PEX18
SFP1 EGD2
SFP1 RPS4B
SFP1 BAT1
SFP1 CRG1
SFP1 POT1
SFP1 GUT2
SFP1 YIL152W
SFP1 RPL40A
SFP1 OM45
SFP1 RPL16A
SFP1 QDR2
SFP1 PRM5
SFP1 SDP1
SFP1 COX5B
SFP1 PFK26
SFP1 XBP1
SFP1 SGA1
SFP1 RPS24B
SFP1 RNR3
SFP1 RGI2
SFP1 RPL34B
SFP1 PRM2
SFP1 RPL2B
SFP1 YIL014C-A
SFP1 STS1
SFP1 DAL1
SFP1 DAL4
SFP1 DAL3
SFP1 HYR1
SFP1 YIR043C
SFP1 RPS22A
SFP1 RPL39
SFP1 RPL17B
SFP1 FMP33
SFP1 PIR5
SFP1 HSP150
SFP1 INO1
SFP1 ROQ1
SFP1 RPS21B
SFP1 NCA3
SFP1 PRM10
SFP1 GSM1
SFP1 MEF2
SFP1 MHO1
SFP1 ILV3
SFP1 ANB1
SFP1 RPL43B
SFP1 YJR096W
SFP1 JHD2
SFP1 RPS5
SFP1 RPS4A
SFP1 DAN1
SFP1 SRY1
SFP1 JEN1
SFP1 URA1
SFP1 RPL17A
SFP1 STE3
SFP1 YKL177W
SFP1 PIR3
SFP1 KDX1
SFP1 NNR2
SFP1 YKL136W
SFP1 RCI50
SFP1 SSH4
SFP1 OAC1
SFP1 HAP4
SFP1 YKL107W
SFP1 APE1
SFP1 TEF4
SFP1 SMY1
SFP1 YET1
SFP1 MSN4
SFP1 MMO1
SFP1 YKL030W
SFP1 GPX1
SFP1 PUT3
SFP1 RPL14A
SFP1 PLN1
SFP1 FMP46
SFP1 RPS21A
SFP1 GLG1
SFP1 TIF1
SFP1 KTR2
SFP1 YKR075C
SFP1 ECM4
SFP1 MTD1
SFP1 RPL40B
SFP1 PCK1
SFP1 UBP11
SFP1 GEX2
SFP1 RNP1
SFP1 RPL8B
SFP1 UBI4
SFP1 HSP104
SFP1 SSA2
SFP1 YLL020C
SFP1 KNS1
SFP1 NSE1
SFP1 IZH3
SFP1 RPL15A
SFP1 YLR030W
SFP1 YLR031W
SFP1 YLR042C
SFP1 RPS0B
SFP1 SHM2
SFP1 RPL22A
SFP1 RPL10
SFP1 EMP46
SFP1 GAL2
SFP1 REX3
SFP1 AHP1
SFP1 YPS1
SFP1 YPS3
SFP1 PUT1
SFP1 YLR149C
SFP1 STM1
SFP1 RPS31
SFP1 UPS2
SFP1 YLR171W
SFP1 IDP2
SFP1 TFS1
SFP1 SAM1
SFP1 RPL37A
SFP1 NCW2
SFP1 YLR198C
SFP1 HMX1
SFP1 CPR6
SFP1 YLR217W
SFP1 IFH1
SFP1 IRC20
SFP1 YEF3
SFP1 SYM1
SFP1 YLR252W
SFP1 HSP60
SFP1 YLR297W
SFP1 ECM38
SFP1 ACO1
SFP1 CDA1
SFP1 ATG39
SFP1 PEX30
SFP1 RPL38
SFP1 TMA10
SFP1 RPS25B
SFP1 RPP0
SFP1 GAS2
SFP1 RPL26A
SFP1 CIS1
SFP1 YLR349W
SFP1 ILV5
SFP1 YLR358C
SFP1 RPS22B
SFP1 REH1
SFP1 RPS29A
SFP1 RPL31B
SFP1 URA4
SFP1 RPS1A
SFP1 RPL6B
SFP1 YLR463C
SFP1 YLR465C
SFP1 MSC1
SFP1 PHO84
SFP1 YML122C
SFP1 NGL3
SFP1 TSL1
SFP1 AIM33
SFP1 RPL6A
SFP1 SMA2
SFP1 RPS1B
SFP1 IMD4
SFP1 CYB2
SFP1 CAT2
SFP1 RAD52
SFP1 RPS18B
SFP1 RPS17A
SFP1 GLO1
SFP1 MIX17
SFP1 PLB2
SFP1 YMR007W
SFP1 HXT2
SFP1 MSS1
SFP1 FAR3
SFP1 YMR052C-A
SFP1 ISF1
SFP1 YMR085W
SFP1 YMR090W
SFP1 SNO1
SFP1 SPG4
SFP1 ASC1
SFP1 SHH3
SFP1 ADE17
SFP1 RPL15B
SFP1 RPL13B
SFP1 RPS16A
SFP1 NDE1
SFP1 ALD3
SFP1 SIP18
SFP1 ADD37
SFP1 HSC82
SFP1 GCV2
SFP1 SPG5
SFP1 RPL36A
SFP1 GAS3
SFP1 RPS10B
SFP1 RPL20A
SFP1 YMR244W
SFP1 YMR245W
SFP1 GAD1
SFP1 HOR7
SFP1 URA10
SFP1 TDA1
SFP1 YME2
SFP1 DIA1
SFP1 ERR3
SFP1 YNL319W
SFP1 BXI1
SFP1 RPS19B
SFP1 HCH1
SFP1 PRM1
SFP1 GOR1
SFP1 BSC4
SFP1 ATG2
SFP1 YNL234W
SFP1 YNL228W
SFP1 SSB2
